date,chain,store_id,barcode,cbs_code,cbs_name,group,product_name,name,manufacturer,quantity,unit_of_measure,unit_qty,is_weighted,price,unit_price,promo_price,promo_min_qty,promo_desc,promo_id,effective_price,price_update,found,source_file,promo_file
2026-09-16,shufersal,290,7290001594575,120360,משקאות אלכוהולים,food,"בירה טובורג פחית 500 מ""ל","בירה טובורג פחית 500 מ""ל",---,500.0,100 מיליליטר,מיליליטר,0.0,11.0,2.2,,,,,11.0,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290008464475,120360,משקאות אלכוהולים,food,"בירה מכבי פחית 500 מ""ל","בירה מכבי פחית 500 מ""ל","טמפו משקאות בע\""מ",500.0,100 מיליליטר,מיליליטר,0.0,9.9,1.98,,,,,9.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290001594568,120360,משקאות אלכוהולים,food,"בירה קרלסברג בפחית500מ""ל","בירה קרלסברג בפחית500מ""ל",---,500.0,100 מיליליטר,מיליליטר,0.0,11.0,2.2,8.333333333333334,3.0,"3ב24.10 פקדון בירה קרלסברג בפחית500מ""ל",4609020.0,8.333333333333334,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290018249802,120380,סוכר ותחליפיו,food,ממתיק סוויטאנגו 280 גר,סוויטאנגו 280גרם,"דרך לחיות בע\""מ",280.0,100 גרם,גרם,0.0,28.5,10.18,,,,,28.5,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290001990148,120380,סוכר ותחליפיו,food,סוכר גולדן קלאסי צנצנת 1 קג,סוכר גולדן קלאסי 1ק סוגת,סוגת,1.0,1קילוגרם,קילוגרם,0.0,15.9,15.9,,,,,15.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000504278,120380,סוכר ותחליפיו,food,סוכרזית פטנט 700 טבליות,סוכרזית 700 טבליות,ביסקול בעמ,59.0,100 גרם,גרם,0.0,16.9,28.64,,,,,16.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290113190375,120390,"ריבה, דבש וכדומה",food,סילאן טבעי ללא סוכר720גר,סילאן טבעי ללא סוכר720גר,סיטולוגו,720.0,100 גרם,גרם,0.0,17.9,2.49,,,,,17.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290113190863,120390,"ריבה, דבש וכדומה",food,סילאן שקדיה 100% טבעי385,סילאן שקדיה 100% טבעי385,---,385.0,100 גרם,גרם,0.0,14.9,3.87,10.0,2.0,2ב20 סילאן שקדיה 100% טבעי385,4609202.0,10.0,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290112197597,120390,"ריבה, דבש וכדומה",food,ריבת פירות יער טרו 250 גר,טרו ריבת פירות יער 250 ג,סימה,250.0,100 גרם,גרם,0.0,16.9,6.76,,,,,16.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000178103,120400,ממתקים ושוקולד,food,שוקולד חלב פרה 100*4 גרם,שוקולד חלב פרה 100*4 גרם,"שטראוס גרופ בע""מ",400.0,100 גרם,גרם,0.0,28.9,7.23,,,,,28.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7622202265648,120400,ממתקים ושוקולד,food,שוקולד לבן מילקה 90 גרם,שוקולד לבן מילקה 90 גרם,---,90.0,100 גרם,גרם,0.0,9.9,11.0,,,,,9.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290112348548,120400,ממתקים ושוקולד,food,שוקולד פרה לבן 100 גרם,שוקולד פרה לבן 100 גרם,"שטראוס גרופ בע""מ",100.0,100 גרם,גרם,0.0,8.9,8.9,7.5,2.0,2ב15 שוקולד פרה 85-100 גרם,4608958.0,7.5,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290009136883,120042,ירקות טריים,fv,בצל יבש: מארז בצל אדום אורגני,מארז בצל אדום אורגני,CP,1.0,1קילוגרם,קילוגרם,1.0,12.9,12.9,12.26,0.01,תו זהב 5% הנחה מותג שופרסל,3246581.0,12.26,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000001661,120042,ירקות טריים,fv,גזר: גזר תפזורת,גזר תפזורת,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,5.9,5.9,5.61,0.01,תו זהב 5% הנחה מותג שופרסל,3246581.0,5.61,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000000046,120042,ירקות טריים,fv,מלפפונים: מלפפון,מלפפון,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,6.9,6.9,,,,,6.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290019600077,120042,ירקות טריים,fv,עגבניות: עגבניות מגי ארוז,עגבניות מגי ארוז,"צימן עגבניות שיווק בע""מ",1.0,1קילוגרם,קילוגרם,1.0,18.9,18.9,,,,,18.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000000091,120042,ירקות טריים,fv,פלפל: פלפל אדום,פלפל אדום,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,8.9,8.9,,,,,8.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290018619308,120042,ירקות טריים,fv,תפוחי אדמה: תפוח אדמה אגו שף,תפוח אדמה אגו שף,גידולי אגו,1.0,1קילוגרם,קילוגרם,1.0,8.9,8.9,,,,,8.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000994888,120043,פירות טריים,fv,אבטיח: אבטיח אורגני במשקל,אבטיח אורגני במשקל,כללי,1.0,1קילוגרם,קילוגרם,1.0,8.9,8.9,8.46,0.01,תו זהב 5% הנחה מותג שופרסל,3246581.0,8.46,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000964775,120043,פירות טריים,fv,בננות: בננה,בננה,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,11.9,11.9,,,,,11.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000965055,120043,פירות טריים,fv,מלון: מלון מובחר,מלון מובחר,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,4.9,4.9,,,,,4.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,726529983456,120043,פירות טריים,fv,ענבים: ענבים ירוקים,ענבים ירוקים,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,19.9,19.9,,,,,19.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000964508,120043,פירות טריים,fv,תפוזים: תפוז,תפוז,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,8.9,8.9,,,,,8.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,shufersal,290,7290000963518,120043,פירות טריים,fv,תפוחים: תפוח עץ סמיט 70,תפוח עץ סמיט 70,קטיף.,1.0,1קילוגרם,קילוגרם,1.0,12.9,12.9,,,,,12.9,,1,PriceFull7290027600007-002-290-20260916-030000.gz,PromoFull7290027600007-002-290-20260916-030000.gz
2026-09-16,ramilevy,55,7290020216953,120070,לחם,food,אנג'ל לחם PRO מלא פר,לחם פרו 500 גר,לא ידוע,500.0,100 גרם,גרם,0.0,21.9,4.38,,,,,21.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290018500361,120070,לחם,food,לחם אחיד פרוס 900 גרם,לחם אחיד פרוס אנג'ל,לא ידוע,900.0,100 גרם,גרם,0.0,8.3,0.92,,,,,8.3,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290002065555,120070,לחם,food,לחמניות בשקית 6*75 גרם,לחמניות אנג'ל 6 יחיד,אנג'ל,450.0,100 גרם,גרם,0.0,10.9,2.42,9.9,1.0,לחמניה הכי רכה בהפסקה ב9.90,1418449.0,9.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000074252,120080,"ביסקוויטים, עוגות וכדומה",food,אסם קרקר שומשום 250ג,קרקר שומשום אסם 250,אסם,250.0,100 גרם,גרם,0.0,7.9,3.16,,,,,7.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290115201727,120080,"ביסקוויטים, עוגות וכדומה",food,ביסלי חטיף בטעם בצל,ביסלי חטיף בטעם בצל,לא ידוע,200.0,100 גרם,גרם,0.0,6.5,3.25,5.0,2.0,חטיפי אסם 200-150 גרם 2ב10 מו4,1416692.0,5.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000074245,120080,"ביסקוויטים, עוגות וכדומה",food,קרם קרקר אסם 250 גרם,קרם קרקר אסם 250 גרם,אסם,250.0,100 גרם,גרם,0.0,7.8,3.12,,,,,7.8,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7297488098183,120090,קמח,food,קמח אורז ללא גלוטן 500 ג,קמח אורז 500 גרם דגש,דגש,500.0,100 גרם,גרם,0.0,11.9,2.38,,,,,11.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7297488098305,120090,קמח,food,קמח שקדים דגש 250 גרם,קמח שקדים 250 גרם דג,דגש,250.0,100 גרם,גרם,0.0,24.9,9.96,19.9,1.0,קמח שקדים דוכן גן שמואל 250 גרם ב19.90,1421442.0,19.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290100702383,120090,קמח,food,"קמח תופח סוגת 1 ק""ג","קמח תופח 1 ק""ג סוגת",שטיבל,1.0,קילוגרם,ליטר,0.0,7.9,7.9,7.0,2.0,מגוון קמחים 1 ק ג סוגת 2ב14,1421690.0,7.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000060163,120100,מוצרי בצק,food,אטריות דקות אסם 400,אטריות דקות אסם 400,אסם,400.0,100 גרם,גרם,0.0,5.8,1.45,,,,,5.8,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000060965,120100,מוצרי בצק,food,אטריות רחבות אסם 400,אטריות רחבות 400 גרם,אסם,400.0,100 גרם,גרם,0.0,5.8,1.45,,,,,5.8,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290100702260,120100,מוצרי בצק,food,קוסקוס דק סוגת 350 ג,קוסקוס דק 350 גרם סו,אסיף,350.0,100 גרם,גרם,0.0,5.0,1.43,4.5,2.0,קוסוקס 350 גרם סוגת 2ב9,1422932.0,4.5,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290100704691,120110,קטניות ומוצרי דגן,food,אורז אדום 500ג סוגת,אורז אדום 500גר,לא ידוע,500.0,100 גרם,גרם,0.0,9.0,1.8,7.5,2.0,אורז אדום/ריזוטו /מיקס סוגת 2ב15,1421526.0,7.5,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000211985,120110,קטניות ומוצרי דגן,food,אורז עגול ריזוטו 1 ק,אורז עגול ריזוטו 1 ק,סוגת,1.0,קילוגרם,ליטר,0.0,11.9,11.9,,,,,11.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290100700587,120110,קטניות ומוצרי דגן,food,בורגול 500 גרם סוגת,בורגול 500 גרם סוגת,סוגת,500.0,100 גרם,גרם,0.0,5.9,1.18,4.0,3.0,קטניות סוגת 500גרם 3ב12,1417968.0,4.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290109581651,120140,בשר בקר,food,אסאדו מפורק 240 גרם זוגלובק,מאדאם פרז אסאדו מפור,לא ידוע,240.0,100 גרם,גרם,0.0,34.9,14.54,25.0,2.0,בשר מפורק/אסאדו מפורק 240גר 2ב50,1417387.0,25.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290004011819,120140,בשר בקר,food,בורגר אנטריקוט360 אלגאצו,המבורגר ריב אנטריקוט,טיבון ויל,360.0,100 גרם,גרם,0.0,21.9,6.08,,,,,21.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290002453697,120140,בשר בקר,food,קבב אנטריקוט קצבים א,קבב אנטריקוט קצבים ע,לא ידוע,400.0,100 גרם,גרם,0.0,28.9,7.22,,,,,28.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290019205920,120160,עופות,food,צונגו פנקו שניצל עוף טו,שניצל צ'נגו שומשום ע,לא ידוע,600.0,100 גרם,גרם,0.0,37.9,6.32,34.9,1.0,צונגו עוף טוב 600 גרם ב34.90,1412505.0,34.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290008409582,120160,עופות,food,שניצל עוף אמיתי ביתי 700 גרם,שניצל עוף אמיתי בציפ,מאמא עוף,700.0,100 גרם,גרם,0.0,44.9,6.41,27.9,1.0,שניצל מאמא עוף 700גרם ב27.90,1421355.0,27.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290008409551,120160,עופות,food,שניצל עוף אמיתי בציפוי מעודן-700 גרם,שניצל עוף בציפוי מעו,מאמא עוף,700.0,100 גרם,גרם,0.0,44.9,6.41,27.9,1.0,שניצל מאמא עוף 700גרם ב27.90,1421355.0,27.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290012228278,120170,בשר משומר ומעובד,food,נקניקיות הודו בקר ריינהולדס 310 גרם,נקניקיות בוקוורסט הו,לא ידוע,310.0,100 גרם,גרם,0.0,21.9,7.06,,,,,21.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000537603,120170,בשר משומר ומעובד,food,נקניקיות עוף1ק זוגלובק,נקניקיות עוף זוגלובק,זוגלובק,1.0,קילוגרם,ליטר,0.0,25.9,25.9,24.9,1.0,נקנקיות עוף זוגלובק 1 ק ג ב24.90,1422584.0,24.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290109580050,120170,בשר משומר ומעובד,food,נקניקיות צוריסוס wonders 226 גר,וונדרס צ'וריסוס 2.0,לא ידוע,226.0,100 גרם,גרם,0.0,26.9,11.9,25.0,2.0,מגוון וונדרס זוגלובק 2ב50,1417238.0,25.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290003069590,120180,דגים,food,פילה דג סול (פוטית) קפוא,פילה סול דלידג 1 קיל,דלידג,1.0,קילוגרם,ליטר,0.0,34.9,34.9,24.9,1.0,פילה דג פוטית קפוא דלידג 1 ק ג ב24.90,1418027.0,24.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000664026,120180,דגים,food,קציצות דג אמנון מוקפא 450 גרם,קציצות דג אמנון 450,לא ידוע,450.0,100 גרם,גרם,0.0,33.9,7.53,25.0,2.0,נתחי דגי תנובה 450גרם 2ב50,1421345.0,25.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290015039246,120190,שימורי דגים ודגים מעובדים,food,רביעית טונה בהירה בשמן וילי פוד 4*160 גר,טונה בשמן רביעייה 11,וילי פוד,448.0,100 גרם,גרם,0.0,22.9,5.11,19.9,1.0,רביעיית נתחי טונה ויליפוד 160ג ב19.90,1419323.0,19.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290015039338,120190,שימורי דגים ודגים מעובדים,food,רביעית טונה במי מלח וילי פוד 4*160 גר,נתחי טונה בהירה במי,וילי פוד,448.0,100 גרם,גרם,0.0,22.9,5.11,19.9,1.0,רביעיית נתחי טונה ויליפוד 160ג ב19.90,1419323.0,19.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,8004030344938,120190,שימורי דגים ודגים מעובדים,food,שלישיית טונה ריו מרה 3*80 גרם,ריו מרה טונה בשמן זי,ריו,168.0,100 גרם,גרם,0.0,28.8,17.14,25.0,2.0,טונה רוי מרה 3*56גרם 2ב50,1421316.0,25.0,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,64144090020,120210,שמנים,food,"ספריי שמן PAM בטעם שמן זית 141 מ""ל",פאם - שמן זית,פאם,141.0,100 מיליליטר,מיליליטר,0.0,16.9,11.99,12.9,1.0,תרסיס שמן פאם 148 מ ל ב12.90,1416561.0,12.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,8007270999012,120210,שמנים,food,שמן גרעיני ענבים דורו 1ל,שמן גרעיני ענבים 1ל,לא ידוע,1.0,ליטר,לא ידוע,0.0,45.3,45.3,39.9,1.0,שמן זרעי ענבים נטורפוד 1 ליטר ב39.90,1423648.0,39.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290002692393,120210,שמנים,food,שמן קנולה עץ הזית 1 ל מועשר,שמן קנולה מזוכך מועש,עץ הזית,1.0,ליטר,לא ידוע,0.0,14.9,14.9,,,,,14.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000453897,120220,מרגרינה,food,מרגרינה בטעם חמאה שמרית 200 גר,מרגרינה בטעם חמאה 20,פאקא תעשיות,200.0,100 גרם,גרם,0.0,4.6,2.3,,,,,4.6,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,8719200998018,120220,מרגרינה,food,מרגרינה בטעם חמאה200גרם,מרגרינה מחמאה 200 גר,לא ידוע,200.0,100 גרם,גרם,0.0,6.1,3.05,,,,,6.1,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000453880,120220,מרגרינה,food,מרגרינה ללא מלח לאפיה ובישול שמרית 200גר,"מרגרינה לל""ת מלח לאפ",לא ידוע,200.0,100 גרם,גרם,0.0,4.6,2.3,,,,,4.6,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000040974,120240,חלב,food,חלב טרי 2% דל לקטוז 1 ל,חלב טרי דל לקטוז 2%,תנובה,1.0,ליטר,לא ידוע,0.0,7.2,7.2,,,,,7.2,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290003029815,120240,חלב,food,חלב יטבתה 3% מועשר 2 ליטר,חלב מועשר 2 ל 3% מהד,יטבתה,2.0,ליטר,לא ידוע,0.0,16.9,8.45,,,,,16.9,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
2026-09-16,ramilevy,55,7290000051352,120240,חלב,food,חלב מלא 3.8% 1ליטר תנובה,חלב תנובה מלא בטעם ש,תנובה,1.0,ליטר,לא ידוע,0.0,8.8,8.8,,,,,8.8,,1,PriceFull7290058140886-001-055-20260916-061335.gz,PromoFull7290058140886-001-055-20260916-061423.gz
